,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,dominant_topic
43148018,0.46,0.01,0.0,0.06,0.03,0.01,0.35,0.02,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0
43182053,0.0,0.0,0.0,0.0,0.11,0.0,0.17,0.0,0.4,0.0,0.0,0.01,0.3,0.0,0.0,8
43222167,0.0,0.0,0.0,0.0,0.05,0.01,0.32,0.0,0.1,0.01,0.01,0.49,0.0,0.0,0.0,11
43252955,0.0,0.0,0.0,0.21,0.03,0.0,0.15,0.0,0.35,0.0,0.01,0.0,0.12,0.0,0.14,8
43259160,0.0,0.0,0.0,0.0,0.12,0.01,0.12,0.0,0.33,0.0,0.01,0.02,0.35,0.0,0.03,12
43262046,0.0,0.0,0.0,0.0,0.24,0.0,0.27,0.0,0.18,0.0,0.0,0.0,0.3,0.0,0.0,12
43265555,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.49,0.07,0.29,0.0,0.03,0.0,0.01,8
43286118,0.0,0.01,0.0,0.07,0.0,0.0,0.11,0.0,0.4,0.0,0.24,0.0,0.0,0.0,0.15,8
43290689,0.0,0.0,0.0,0.34,0.0,0.0,0.38,0.0,0.21,0.06,0.0,0.0,0.0,0.0,0.01,6
43330698,0.0,0.03,0.0,0.0,0.06,0.0,0.29,0.0,0.05,0.01,0.02,0.0,0.45,0.01,0.09,12
43351427,0.0,0.0,0.0,0.01,0.0,0.0,0.32,0.0,0.22,0.0,0.0,0.0,0.35,0.0,0.1,12
43391788,0.0,0.01,0.0,0.05,0.11,0.0,0.28,0.0,0.07,0.01,0.0,0.01,0.41,0.0,0.04,12
43416862,0.0,0.0,0.0,0.03,0.0,0.01,0.07,0.36,0.43,0.0,0.05,0.0,0.0,0.0,0.05,8
43452763,0.0,0.0,0.0,0.0,0.09,0.0,0.44,0.0,0.01,0.0,0.0,0.0,0.46,0.0,0.0,12
43460220,0.0,0.0,0.0,0.0,0.1,0.01,0.19,0.0,0.16,0.02,0.0,0.52,0.0,0.0,0.0,11
43462719,0.01,0.0,0.0,0.0,0.0,0.02,0.26,0.0,0.18,0.0,0.0,0.49,0.0,0.0,0.04,11
43467254,0.0,0.03,0.0,0.0,0.0,0.1,0.13,0.0,0.12,0.01,0.37,0.03,0.17,0.0,0.06,10
43478123,0.0,0.0,0.0,0.09,0.02,0.0,0.07,0.11,0.66,0.0,0.05,0.0,0.01,0.0,0.0,8
43494246,0.0,0.01,0.07,0.0,0.07,0.0,0.28,0.0,0.3,0.0,0.0,0.0,0.24,0.0,0.02,8
43534407,0.0,0.0,0.0,0.02,0.07,0.0,0.16,0.0,0.46,0.0,0.0,0.0,0.19,0.0,0.1,8
43567502,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.54,0.36,0.0,0.0,0.0,0.0,0.0,8
43585301,0.01,0.0,0.0,0.0,0.0,0.04,0.25,0.0,0.34,0.0,0.05,0.02,0.01,0.0,0.27,8
43608387,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.17,0.02,0.65,0.0,0.0,0.01,0.03,10
43706385,0.0,0.0,0.01,0.0,0.0,0.0,0.22,0.0,0.16,0.02,0.57,0.0,0.0,0.0,0.01,10
46001677,0.0,0.0,0.02,0.04,0.11,0.0,0.17,0.0,0.08,0.0,0.36,0.0,0.01,0.01,0.19,10
46113130,0.0,0.0,0.0,0.0,0.0,0.07,0.26,0.0,0.22,0.0,0.0,0.0,0.16,0.0,0.28,14
46128892,0.0,0.03,0.06,0.0,0.16,0.0,0.04,0.0,0.21,0.0,0.0,0.01,0.0,0.0,0.48,14
48295500,0.0,0.0,0.02,0.15,0.1,0.0,0.52,0.0,0.05,0.0,0.0,0.0,0.0,0.03,0.13,6
50272278,0.0,0.11,0.12,0.24,0.0,0.0,0.39,0.0,0.0,0.08,0.0,0.0,0.06,0.0,0.0,6
50276059,0.0,0.0,0.0,0.19,0.07,0.0,0.47,0.0,0.16,0.0,0.05,0.0,0.07,0.0,0.0,6
50343046,0.0,0.0,0.0,0.0,0.01,0.0,0.39,0.01,0.05,0.03,0.35,0.0,0.05,0.01,0.11,6
50377867,0.0,0.0,0.33,0.0,0.24,0.0,0.31,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.0,2
50395601,0.0,0.0,0.0,0.03,0.01,0.0,0.35,0.6,0.0,0.0,0.01,0.0,0.0,0.0,0.0,7
50434218,0.0,0.0,0.0,0.09,0.12,0.0,0.64,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,6
50588761,0.0,0.0,0.0,0.34,0.0,0.0,0.21,0.01,0.09,0.15,0.0,0.17,0.0,0.02,0.0,3
60637319,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.6,14
60646577,0.0,0.0,0.0,0.21,0.05,0.0,0.44,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6
60646594,0.0,0.0,0.0,0.0,0.0,0.34,0.21,0.0,0.11,0.14,0.03,0.18,0.0,0.0,0.0,5
60646656,0.0,0.0,0.0,0.12,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,6
60647025,0.0,0.02,0.05,0.12,0.01,0.0,0.24,0.0,0.48,0.0,0.0,0.0,0.01,0.0,0.08,8
60653531,0.01,0.0,0.0,0.01,0.03,0.0,0.2,0.0,0.05,0.0,0.45,0.0,0.07,0.01,0.15,10
60665170,0.0,0.0,0.0,0.43,0.15,0.0,0.25,0.05,0.0,0.05,0.01,0.0,0.06,0.0,0.0,3
60726487,0.0,0.0,0.0,0.0,0.15,0.0,0.12,0.02,0.61,0.08,0.02,0.0,0.0,0.0,0.0,8
60862072,0.0,0.0,0.0,0.0,0.1,0.0,0.14,0.01,0.11,0.0,0.02,0.0,0.51,0.0,0.12,12
60932894,0.0,0.04,0.0,0.02,0.07,0.0,0.62,0.0,0.0,0.02,0.01,0.03,0.03,0.0,0.16,6
60939659,0.0,0.0,0.0,0.17,0.2,0.0,0.16,0.0,0.1,0.0,0.01,0.0,0.36,0.0,0.0,12
61008595,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.44,0.3,0.0,0.0,0.0,0.0,0.0,8
61027885,0.0,0.0,0.0,0.24,0.23,0.0,0.2,0.0,0.01,0.19,0.01,0.02,0.05,0.0,0.04,3
61043042,0.0,0.0,0.01,0.04,0.05,0.01,0.0,0.02,0.83,0.03,0.0,0.0,0.0,0.0,0.01,8
61048713,0.0,0.02,0.0,0.08,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.54,14
61057497,0.0,0.0,0.0,0.0,0.0,0.02,0.45,0.0,0.02,0.0,0.0,0.16,0.0,0.0,0.35,6
61130830,0.0,0.0,0.0,0.44,0.0,0.0,0.35,0.01,0.18,0.0,0.0,0.0,0.0,0.0,0.0,3
61144355,0.0,0.0,0.0,0.72,0.11,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.0,3
61164568,0.0,0.0,0.0,0.09,0.04,0.0,0.15,0.0,0.31,0.0,0.01,0.0,0.4,0.0,0.0,12
61354978,0.0,0.02,0.0,0.0,0.02,0.0,0.32,0.0,0.11,0.0,0.09,0.08,0.14,0.0,0.21,6
61389829,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.6,0.26,0.04,0.09,0.0,0.0,0.0,8
61422248,0.0,0.0,0.0,0.36,0.03,0.0,0.28,0.16,0.07,0.0,0.0,0.0,0.08,0.01,0.01,3
61435280,0.0,0.0,0.0,0.0,0.11,0.03,0.26,0.0,0.24,0.02,0.22,0.03,0.05,0.0,0.03,6
61438889,0.0,0.01,0.0,0.0,0.0,0.0,0.21,0.0,0.02,0.01,0.0,0.0,0.75,0.0,0.0,12
61453500,0.02,0.0,0.01,0.01,0.0,0.17,0.15,0.0,0.16,0.01,0.0,0.36,0.06,0.0,0.04,11
61468129,0.0,0.0,0.0,0.0,0.11,0.0,0.24,0.0,0.16,0.0,0.0,0.0,0.41,0.02,0.06,12
61480300,0.01,0.0,0.01,0.0,0.03,0.0,0.17,0.01,0.14,0.02,0.24,0.08,0.09,0.0,0.2,10
61504413,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.01,0.2,0.0,0.0,0.5,0.03,0.0,0.04,11
61539280,0.0,0.0,0.0,0.03,0.25,0.0,0.19,0.0,0.21,0.21,0.01,0.02,0.08,0.0,0.01,4
61597668,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.72,0.04,0.16,0.0,0.0,0.0,0.0,8
61597902,0.0,0.0,0.0,0.0,0.4,0.0,0.21,0.0,0.17,0.02,0.01,0.01,0.17,0.0,0.02,4
61611859,0.0,0.06,0.0,0.0,0.0,0.1,0.3,0.0,0.31,0.0,0.22,0.0,0.0,0.0,0.0,8
61693441,0.0,0.0,0.0,0.0,0.05,0.0,0.47,0.0,0.22,0.0,0.01,0.01,0.02,0.0,0.21,6
61710161,0.0,0.0,0.0,0.0,0.21,0.0,0.39,0.0,0.24,0.07,0.0,0.0,0.03,0.05,0.0,6
61722171,0.0,0.0,0.0,0.0,0.27,0.03,0.22,0.0,0.33,0.02,0.0,0.01,0.06,0.03,0.04,8
66071605,0.0,0.02,0.0,0.29,0.0,0.0,0.3,0.33,0.03,0.0,0.0,0.0,0.0,0.01,0.02,7
112247307,0.0,0.0,0.02,0.09,0.1,0.0,0.17,0.0,0.14,0.15,0.09,0.0,0.21,0.0,0.03,12
112494808,0.0,0.0,0.0,0.0,0.06,0.0,0.27,0.04,0.46,0.04,0.0,0.0,0.06,0.01,0.06,8
112495601,0.0,0.0,0.0,0.01,0.22,0.01,0.45,0.0,0.1,0.0,0.01,0.01,0.19,0.0,0.0,6
112622003,0.0,0.0,0.0,0.06,0.18,0.0,0.17,0.0,0.26,0.17,0.0,0.0,0.12,0.0,0.03,8
112656357,0.0,0.02,0.0,0.0,0.0,0.0,0.11,0.0,0.2,0.0,0.3,0.08,0.26,0.01,0.03,10
112724905,0.0,0.01,0.0,0.0,0.01,0.22,0.06,0.0,0.51,0.01,0.05,0.03,0.01,0.0,0.08,8
112840553,0.0,0.0,0.0,0.09,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.52,0.03,13
113129249,0.01,0.09,0.0,0.04,0.12,0.0,0.07,0.0,0.07,0.0,0.0,0.01,0.14,0.0,0.46,14
113158401,0.0,0.0,0.0,0.29,0.0,0.0,0.17,0.0,0.09,0.09,0.01,0.27,0.0,0.03,0.05,3
113313534,0.06,0.28,0.0,0.0,0.0,0.08,0.01,0.0,0.11,0.2,0.11,0.0,0.0,0.0,0.15,1
113344389,0.0,0.0,0.0,0.16,0.01,0.0,0.22,0.0,0.28,0.07,0.15,0.0,0.03,0.0,0.08,8
113459952,0.0,0.0,0.0,0.19,0.08,0.0,0.18,0.11,0.37,0.0,0.0,0.02,0.0,0.01,0.02,8
113533002,0.03,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.35,0.23,0.0,0.02,0.0,0.0,0.0,6
113579187,0.0,0.0,0.0,0.0,0.04,0.0,0.24,0.0,0.57,0.0,0.02,0.0,0.0,0.06,0.07,8
113632924,0.0,0.02,0.02,0.04,0.18,0.0,0.15,0.0,0.12,0.0,0.0,0.0,0.39,0.0,0.07,12
113644283,0.0,0.0,0.0,0.02,0.0,0.0,0.15,0.0,0.19,0.0,0.56,0.0,0.0,0.0,0.08,10
113662240,0.0,0.0,0.0,0.05,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.03,0.53,0.0,0.11,12
113692512,0.0,0.0,0.0,0.11,0.17,0.01,0.33,0.0,0.06,0.05,0.0,0.0,0.2,0.0,0.07,6
113731839,0.1,0.22,0.0,0.04,0.0,0.0,0.32,0.0,0.14,0.09,0.02,0.0,0.0,0.01,0.05,6
113769438,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.26,0.0,0.0,0.04,0.52,0.0,0.0,12
116000821,0.55,0.0,0.01,0.03,0.0,0.0,0.3,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0
116107128,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.49,0.0,0.32,0.01,0.0,0.0,0.03,8
131084135,0.0,0.0,0.05,0.01,0.03,0.01,0.01,0.0,0.34,0.04,0.36,0.01,0.04,0.0,0.09,10
131548339,0.0,0.0,0.15,0.0,0.03,0.0,0.72,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,6
131610451,0.0,0.0,0.01,0.1,0.24,0.0,0.18,0.02,0.28,0.05,0.02,0.02,0.0,0.0,0.08,8
131614906,0.0,0.0,0.07,0.0,0.0,0.05,0.45,0.0,0.15,0.18,0.0,0.08,0.01,0.0,0.0,6
131617086,0.0,0.05,0.0,0.4,0.12,0.0,0.24,0.0,0.07,0.01,0.0,0.0,0.03,0.0,0.08,3
131623848,0.0,0.0,0.0,0.0,0.05,0.05,0.13,0.0,0.33,0.0,0.0,0.0,0.38,0.0,0.06,12
131623921,0.0,0.0,0.0,0.0,0.42,0.0,0.39,0.0,0.16,0.0,0.0,0.01,0.0,0.0,0.01,4
131623922,0.0,0.01,0.0,0.0,0.05,0.0,0.13,0.05,0.5,0.01,0.06,0.0,0.0,0.0,0.19,8
131624102,0.0,0.0,0.0,0.0,0.01,0.0,0.11,0.0,0.23,0.01,0.63,0.0,0.0,0.01,0.0,10
131624103,0.0,0.0,0.0,0.1,0.06,0.0,0.07,0.0,0.36,0.29,0.08,0.0,0.0,0.05,0.0,8
131624154,0.0,0.0,0.0,0.06,0.0,0.0,0.18,0.0,0.28,0.0,0.27,0.0,0.0,0.02,0.17,8
131624229,0.0,0.0,0.0,0.0,0.12,0.02,0.02,0.0,0.42,0.0,0.0,0.0,0.03,0.0,0.4,8
131632524,0.0,0.0,0.0,0.0,0.0,0.35,0.18,0.0,0.11,0.13,0.06,0.17,0.0,0.0,0.0,5
131635251,0.0,0.0,0.0,0.26,0.0,0.01,0.27,0.0,0.02,0.14,0.01,0.0,0.0,0.0,0.28,14
131641082,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.09,0.06,0.0,0.44,14
131644147,0.0,0.0,0.01,0.0,0.01,0.02,0.17,0.0,0.27,0.35,0.15,0.0,0.01,0.0,0.0,9
131656634,0.0,0.0,0.0,0.05,0.07,0.0,0.08,0.0,0.75,0.01,0.0,0.0,0.0,0.0,0.02,8
131659345,0.0,0.0,0.09,0.01,0.0,0.0,0.17,0.0,0.17,0.0,0.04,0.05,0.44,0.0,0.04,12
131664048,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.38,0.0,0.0,0.14,0.03,0.0,0.4,14
131673104,0.0,0.0,0.12,0.0,0.01,0.01,0.2,0.0,0.2,0.13,0.08,0.18,0.0,0.0,0.07,6
131681983,0.0,0.02,0.0,0.0,0.0,0.01,0.2,0.0,0.25,0.0,0.0,0.0,0.31,0.0,0.21,12
131685039,0.0,0.0,0.0,0.0,0.06,0.0,0.09,0.02,0.69,0.13,0.0,0.0,0.0,0.02,0.0,8
131691693,0.0,0.0,0.0,0.04,0.16,0.0,0.05,0.01,0.0,0.39,0.12,0.23,0.0,0.0,0.0,9
131760110,0.0,0.0,0.0,0.0,0.17,0.0,0.02,0.03,0.64,0.05,0.03,0.04,0.02,0.0,0.0,8
131761633,0.02,0.0,0.0,0.0,0.0,0.0,0.14,0.18,0.3,0.0,0.25,0.0,0.03,0.0,0.08,8
131771421,0.0,0.01,0.0,0.02,0.27,0.0,0.23,0.01,0.14,0.0,0.08,0.0,0.15,0.01,0.09,4
131776711,0.0,0.03,0.0,0.0,0.0,0.0,0.09,0.0,0.54,0.02,0.23,0.0,0.02,0.0,0.06,8
131788491,0.0,0.0,0.03,0.0,0.0,0.21,0.19,0.0,0.22,0.22,0.07,0.05,0.0,0.0,0.0,8
131804349,0.0,0.0,0.0,0.0,0.03,0.0,0.15,0.01,0.6,0.06,0.01,0.0,0.15,0.0,0.0,8
131835632,0.0,0.03,0.01,0.07,0.28,0.0,0.07,0.0,0.29,0.02,0.0,0.0,0.04,0.12,0.08,8
131837442,0.0,0.0,0.0,0.0,0.0,0.12,0.19,0.0,0.21,0.0,0.0,0.44,0.02,0.0,0.02,11
131845455,0.0,0.0,0.0,0.0,0.01,0.0,0.29,0.0,0.48,0.17,0.04,0.0,0.0,0.0,0.02,8
131846366,0.01,0.0,0.0,0.04,0.0,0.0,0.15,0.01,0.19,0.43,0.05,0.13,0.0,0.0,0.0,9
131867411,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.69,0.24,0.0,0.0,0.0,0.0,0.0,8
131882107,0.01,0.0,0.0,0.0,0.0,0.02,0.17,0.0,0.1,0.05,0.05,0.54,0.0,0.0,0.05,11
131889074,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.01,0.6,0.01,0.05,0.02,0.0,0.0,0.27,8
131915124,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.31,0.02,0.0,0.0,0.0,0.44,0.0,13
131932384,0.0,0.0,0.16,0.13,0.01,0.0,0.13,0.0,0.39,0.06,0.07,0.02,0.0,0.02,0.0,8
131946868,0.0,0.0,0.07,0.12,0.02,0.0,0.08,0.0,0.15,0.09,0.07,0.32,0.0,0.0,0.08,11
132535763,0.0,0.0,0.01,0.12,0.0,0.02,0.07,0.0,0.69,0.0,0.02,0.05,0.0,0.0,0.03,8
132548997,0.0,0.18,0.0,0.01,0.0,0.08,0.21,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.4,14
132572288,0.0,0.01,0.02,0.03,0.03,0.03,0.21,0.0,0.24,0.1,0.03,0.0,0.03,0.05,0.2,8
132578670,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.06,0.0,0.0,0.0,0.65,0.0,0.07,12
132613383,0.0,0.03,0.0,0.01,0.01,0.0,0.15,0.0,0.07,0.0,0.01,0.05,0.54,0.0,0.13,12
132617681,0.0,0.0,0.0,0.1,0.0,0.0,0.44,0.07,0.2,0.0,0.0,0.0,0.15,0.01,0.03,6
132626135,0.0,0.0,0.0,0.04,0.0,0.0,0.18,0.04,0.73,0.0,0.0,0.0,0.0,0.0,0.01,8
132735359,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.07,0.04,0.02,0.15,0.08,0.0,0.11,6
132753267,0.0,0.03,0.01,0.23,0.06,0.0,0.52,0.0,0.04,0.02,0.0,0.0,0.03,0.04,0.01,6
132756320,0.0,0.0,0.06,0.17,0.0,0.0,0.19,0.0,0.12,0.19,0.23,0.01,0.0,0.0,0.03,10
132765465,0.0,0.0,0.0,0.08,0.04,0.0,0.1,0.22,0.17,0.0,0.09,0.0,0.08,0.0,0.2,7
132768583,0.0,0.02,0.0,0.09,0.0,0.0,0.09,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.56,14
132805131,0.0,0.0,0.01,0.0,0.0,0.0,0.15,0.0,0.18,0.0,0.01,0.0,0.04,0.0,0.6,14
132838167,0.0,0.0,0.01,0.0,0.0,0.02,0.03,0.14,0.51,0.01,0.15,0.0,0.02,0.0,0.11,8
132860703,0.0,0.0,0.04,0.09,0.0,0.0,0.16,0.0,0.22,0.13,0.2,0.0,0.02,0.0,0.14,8
132898805,0.0,0.0,0.0,0.01,0.02,0.07,0.04,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.67,14
132899381,0.0,0.0,0.01,0.0,0.16,0.01,0.16,0.0,0.31,0.0,0.18,0.04,0.13,0.0,0.01,8
132909403,0.0,0.0,0.0,0.03,0.04,0.01,0.07,0.0,0.46,0.0,0.02,0.03,0.29,0.01,0.03,8
132947657,0.0,0.0,0.34,0.05,0.01,0.0,0.14,0.0,0.29,0.03,0.06,0.0,0.0,0.0,0.08,2
132948778,0.0,0.0,0.0,0.02,0.01,0.18,0.28,0.0,0.05,0.02,0.0,0.1,0.08,0.0,0.26,6
132949483,0.0,0.03,0.0,0.0,0.35,0.0,0.26,0.0,0.06,0.0,0.0,0.0,0.09,0.0,0.21,4
133022855,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.01,0.09,0.01,0.3,0.0,0.0,0.02,0.31,14
133031828,0.0,0.0,0.0,0.0,0.0,0.01,0.38,0.0,0.19,0.0,0.0,0.0,0.12,0.0,0.3,6
133045282,0.0,0.0,0.07,0.02,0.03,0.0,0.12,0.0,0.19,0.07,0.0,0.36,0.08,0.0,0.06,11
133055729,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.01,6
133101527,0.0,0.0,0.0,0.06,0.0,0.0,0.18,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,8
133115145,0.0,0.0,0.01,0.03,0.03,0.0,0.23,0.01,0.47,0.11,0.03,0.0,0.07,0.0,0.0,8
133127972,0.0,0.0,0.0,0.1,0.0,0.0,0.38,0.17,0.16,0.01,0.0,0.0,0.02,0.0,0.15,6
133131914,0.0,0.02,0.0,0.0,0.09,0.15,0.23,0.0,0.13,0.27,0.0,0.03,0.0,0.0,0.08,9
133132741,0.13,0.1,0.0,0.06,0.0,0.0,0.41,0.08,0.11,0.08,0.0,0.02,0.0,0.0,0.0,6
133146988,0.02,0.04,0.05,0.09,0.03,0.0,0.52,0.0,0.14,0.0,0.0,0.1,0.0,0.0,0.0,6
133148295,0.0,0.0,0.0,0.0,0.26,0.0,0.06,0.0,0.32,0.0,0.0,0.01,0.03,0.0,0.32,8
133170676,0.0,0.0,0.0,0.04,0.02,0.0,0.15,0.53,0.09,0.0,0.0,0.0,0.0,0.0,0.18,7
133193119,0.03,0.0,0.0,0.15,0.03,0.0,0.14,0.0,0.2,0.36,0.04,0.0,0.0,0.0,0.05,9
133217805,0.0,0.0,0.11,0.09,0.11,0.0,0.26,0.0,0.0,0.1,0.01,0.0,0.0,0.03,0.29,14
133248876,0.0,0.03,0.0,0.02,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.1,12
133264005,0.0,0.0,0.07,0.24,0.09,0.0,0.4,0.03,0.02,0.01,0.0,0.01,0.03,0.0,0.11,6
133271855,0.0,0.0,0.0,0.0,0.0,0.04,0.36,0.02,0.12,0.06,0.04,0.36,0.0,0.0,0.0,6
133280193,0.0,0.0,0.0,0.0,0.08,0.06,0.11,0.0,0.59,0.04,0.02,0.0,0.0,0.0,0.11,8
133280194,0.0,0.0,0.0,0.03,0.03,0.0,0.06,0.0,0.85,0.03,0.0,0.0,0.0,0.0,0.0,8
133300271,0.0,0.0,0.0,0.12,0.06,0.0,0.07,0.29,0.2,0.0,0.0,0.02,0.0,0.23,0.0,7
133318293,0.0,0.02,0.17,0.0,0.18,0.0,0.16,0.0,0.25,0.05,0.01,0.11,0.0,0.01,0.04,8
133327220,0.0,0.0,0.0,0.05,0.02,0.0,0.07,0.14,0.6,0.07,0.01,0.04,0.0,0.0,0.0,8
133357408,0.0,0.0,0.0,0.08,0.0,0.04,0.35,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.31,6
133366846,0.0,0.01,0.02,0.22,0.0,0.0,0.16,0.27,0.05,0.2,0.0,0.02,0.0,0.0,0.04,7
133377893,0.0,0.0,0.0,0.07,0.0,0.0,0.17,0.03,0.44,0.0,0.27,0.0,0.0,0.0,0.02,8
133384027,0.0,0.01,0.2,0.0,0.0,0.16,0.0,0.0,0.45,0.01,0.06,0.0,0.0,0.0,0.1,8
133392965,0.0,0.03,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.05,12
133393329,0.0,0.0,0.0,0.0,0.03,0.01,0.06,0.0,0.2,0.35,0.08,0.23,0.05,0.0,0.0,9
133412917,0.01,0.0,0.02,0.0,0.35,0.0,0.0,0.0,0.3,0.0,0.0,0.01,0.2,0.0,0.12,4
133441742,0.0,0.02,0.0,0.0,0.03,0.03,0.03,0.0,0.54,0.0,0.03,0.05,0.07,0.0,0.19,8
133444193,0.0,0.0,0.0,0.09,0.0,0.0,0.34,0.04,0.23,0.04,0.01,0.0,0.08,0.0,0.18,6
133447888,0.0,0.0,0.01,0.0,0.0,0.04,0.02,0.0,0.37,0.03,0.04,0.0,0.01,0.0,0.48,14
133467948,0.0,0.0,0.0,0.03,0.26,0.0,0.09,0.0,0.18,0.0,0.0,0.01,0.09,0.0,0.34,14
133471084,0.0,0.0,0.0,0.0,0.06,0.0,0.2,0.0,0.21,0.0,0.01,0.0,0.41,0.0,0.11,12
133480246,0.0,0.0,0.0,0.01,0.0,0.0,0.25,0.0,0.29,0.0,0.01,0.0,0.38,0.0,0.05,12
133492792,0.0,0.0,0.0,0.11,0.05,0.0,0.1,0.07,0.48,0.17,0.0,0.0,0.01,0.01,0.01,8
133500609,0.0,0.0,0.0,0.02,0.0,0.0,0.19,0.0,0.28,0.0,0.51,0.0,0.0,0.0,0.0,10
133505372,0.0,0.0,0.2,0.03,0.0,0.04,0.16,0.0,0.21,0.14,0.1,0.0,0.02,0.0,0.11,8
133531713,0.0,0.02,0.01,0.02,0.0,0.02,0.22,0.0,0.11,0.0,0.0,0.0,0.03,0.04,0.54,14
133541913,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.02,0.34,0.0,0.04,8
133565420,0.0,0.0,0.0,0.0,0.01,0.0,0.24,0.0,0.33,0.01,0.0,0.0,0.07,0.0,0.34,14
133573852,0.0,0.0,0.0,0.01,0.01,0.01,0.09,0.0,0.56,0.05,0.14,0.0,0.1,0.0,0.03,8
133576756,0.0,0.0,0.02,0.12,0.27,0.0,0.15,0.0,0.14,0.05,0.01,0.01,0.17,0.01,0.06,4
133577394,0.0,0.01,0.03,0.0,0.0,0.0,0.19,0.0,0.05,0.0,0.0,0.02,0.05,0.0,0.64,14
133600232,0.0,0.0,0.0,0.3,0.03,0.0,0.09,0.0,0.51,0.0,0.07,0.0,0.0,0.0,0.0,8
133609811,0.0,0.0,0.0,0.17,0.1,0.0,0.3,0.0,0.09,0.14,0.0,0.0,0.06,0.0,0.12,6
133613210,0.0,0.0,0.0,0.0,0.03,0.0,0.32,0.0,0.09,0.0,0.0,0.0,0.44,0.0,0.13,12
133616680,0.0,0.03,0.03,0.0,0.0,0.0,0.1,0.0,0.0,0.23,0.0,0.44,0.0,0.03,0.14,11
133624785,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.24,0.23,0.19,0.15,0.0,0.0,0.05,8
133629485,0.0,0.0,0.0,0.0,0.15,0.02,0.07,0.0,0.36,0.01,0.03,0.0,0.29,0.0,0.07,8
133647412,0.0,0.0,0.06,0.39,0.26,0.0,0.15,0.01,0.09,0.02,0.0,0.0,0.0,0.0,0.02,3
133660421,0.0,0.0,0.02,0.0,0.0,0.03,0.31,0.0,0.29,0.07,0.0,0.21,0.01,0.01,0.05,6
133660566,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.47,0.09,0.23,0.0,0.0,0.03,0.0,8
133682472,0.0,0.0,0.0,0.0,0.04,0.0,0.14,0.0,0.12,0.0,0.0,0.0,0.31,0.0,0.38,14
133705951,0.0,0.0,0.0,0.0,0.01,0.08,0.29,0.0,0.11,0.0,0.0,0.48,0.02,0.0,0.01,11
133712030,0.0,0.0,0.0,0.01,0.01,0.01,0.22,0.03,0.69,0.03,0.0,0.0,0.0,0.0,0.0,8
133716474,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6
