,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,dominant_topic
131624103,0.28,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.07,0.03,0.44,0.0,0.0,0.08,0.03,10
131624154,0.07,0.12,0.05,0.0,0.02,0.42,0.0,0.11,0.01,0.0,0.05,0.08,0.0,0.09,0.0,5
131624229,0.03,0.0,0.22,0.0,0.0,0.46,0.0,0.05,0.02,0.01,0.0,0.08,0.0,0.03,0.1,5
131632524,0.0,0.0,0.0,0.0,0.57,0.19,0.0,0.06,0.0,0.16,0.0,0.01,0.0,0.0,0.0,4
131635251,0.28,0.01,0.11,0.01,0.0,0.04,0.0,0.39,0.0,0.13,0.02,0.0,0.0,0.0,0.0,7
131641082,0.0,0.05,0.13,0.0,0.06,0.33,0.0,0.23,0.03,0.0,0.0,0.16,0.0,0.0,0.02,5
131644147,0.02,0.0,0.0,0.0,0.01,0.13,0.0,0.13,0.03,0.24,0.37,0.0,0.0,0.06,0.0,10
131656634,0.1,0.05,0.01,0.0,0.0,0.4,0.0,0.05,0.0,0.04,0.01,0.16,0.01,0.14,0.02,5
131659345,0.0,0.0,0.0,0.05,0.01,0.17,0.0,0.09,0.22,0.01,0.05,0.0,0.0,0.08,0.32,14
131664048,0.0,0.0,0.36,0.0,0.1,0.12,0.0,0.12,0.04,0.02,0.0,0.18,0.0,0.05,0.0,2
131673104,0.0,0.0,0.0,0.0,0.24,0.23,0.0,0.16,0.0,0.25,0.11,0.0,0.0,0.0,0.02,9
131681983,0.0,0.0,0.13,0.0,0.0,0.15,0.0,0.19,0.09,0.0,0.01,0.0,0.0,0.04,0.4,14
131685039,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.07,0.05,0.21,0.21,0.0,0.01,0.2,0.02,5
131691693,0.0,0.0,0.02,0.0,0.19,0.1,0.0,0.0,0.0,0.41,0.08,0.0,0.01,0.0,0.18,9
131760110,0.0,0.12,0.0,0.0,0.02,0.13,0.0,0.03,0.03,0.33,0.07,0.04,0.02,0.04,0.18,9
131761633,0.0,0.1,0.03,0.0,0.0,0.29,0.0,0.0,0.05,0.0,0.0,0.16,0.13,0.24,0.0,5
131771421,0.06,0.02,0.0,0.0,0.0,0.36,0.01,0.16,0.2,0.0,0.0,0.0,0.01,0.0,0.18,5
131776711,0.02,0.0,0.0,0.0,0.0,0.35,0.0,0.03,0.02,0.0,0.34,0.05,0.0,0.17,0.01,5
131788491,0.04,0.0,0.0,0.0,0.26,0.08,0.0,0.08,0.0,0.26,0.12,0.0,0.0,0.15,0.0,4
131804349,0.04,0.1,0.0,0.0,0.02,0.36,0.0,0.0,0.0,0.05,0.01,0.04,0.01,0.16,0.21,5
131835632,0.27,0.0,0.0,0.0,0.0,0.13,0.0,0.15,0.12,0.07,0.04,0.12,0.0,0.0,0.09,0
131837442,0.0,0.0,0.0,0.0,0.38,0.29,0.0,0.11,0.02,0.18,0.0,0.01,0.0,0.02,0.0,4
131845455,0.03,0.0,0.0,0.0,0.0,0.31,0.0,0.16,0.0,0.11,0.24,0.02,0.0,0.12,0.0,5
131846366,0.11,0.02,0.0,0.0,0.13,0.1,0.0,0.07,0.0,0.37,0.1,0.0,0.0,0.06,0.05,9
131867411,0.0,0.06,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4,0.01,0.12,0.0,0.15,0.0,9
131882107,0.0,0.02,0.0,0.0,0.45,0.13,0.01,0.19,0.0,0.13,0.03,0.03,0.0,0.0,0.0,4
131889074,0.0,0.01,0.0,0.0,0.0,0.73,0.0,0.07,0.02,0.0,0.11,0.05,0.01,0.0,0.0,5
131915124,0.02,0.0,0.0,0.0,0.0,0.33,0.0,0.11,0.34,0.0,0.08,0.0,0.0,0.13,0.0,8
131932384,0.28,0.03,0.0,0.01,0.01,0.22,0.0,0.03,0.0,0.04,0.14,0.0,0.0,0.24,0.0,0
131946868,0.05,0.0,0.0,0.0,0.01,0.08,0.0,0.44,0.0,0.18,0.19,0.02,0.0,0.0,0.04,7
132535763,0.07,0.05,0.0,0.03,0.04,0.47,0.0,0.05,0.0,0.03,0.0,0.02,0.0,0.24,0.0,5
132548997,0.01,0.0,0.0,0.0,0.0,0.48,0.01,0.35,0.0,0.0,0.0,0.15,0.0,0.0,0.01,5
132572288,0.09,0.08,0.06,0.0,0.01,0.15,0.0,0.3,0.03,0.1,0.04,0.09,0.0,0.0,0.05,7
132578670,0.0,0.0,0.01,0.0,0.0,0.13,0.0,0.18,0.67,0.0,0.0,0.0,0.0,0.0,0.01,8
132613383,0.03,0.0,0.01,0.0,0.01,0.1,0.0,0.24,0.56,0.0,0.03,0.0,0.0,0.0,0.0,8
132617681,0.03,0.0,0.0,0.0,0.0,0.13,0.0,0.33,0.08,0.0,0.0,0.0,0.06,0.29,0.08,7
132626135,0.0,0.07,0.0,0.0,0.0,0.43,0.0,0.12,0.0,0.02,0.02,0.0,0.0,0.34,0.0,5
132735359,0.0,0.0,0.0,0.0,0.06,0.12,0.0,0.64,0.08,0.1,0.0,0.0,0.0,0.0,0.0,7
132753267,0.36,0.0,0.0,0.0,0.0,0.08,0.0,0.43,0.08,0.0,0.02,0.02,0.0,0.0,0.01,7
132756320,0.23,0.01,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.12,0.37,0.0,0.0,0.02,0.0,10
132765465,0.04,0.12,0.06,0.0,0.0,0.23,0.0,0.16,0.09,0.0,0.0,0.04,0.18,0.04,0.03,5
132768583,0.08,0.01,0.33,0.01,0.0,0.32,0.0,0.18,0.02,0.0,0.02,0.0,0.0,0.04,0.01,2
132805131,0.01,0.0,0.34,0.0,0.0,0.23,0.0,0.32,0.02,0.01,0.03,0.01,0.0,0.0,0.03,2
132838167,0.02,0.02,0.0,0.01,0.0,0.31,0.0,0.05,0.02,0.01,0.33,0.07,0.16,0.0,0.0,10
132860703,0.11,0.0,0.03,0.0,0.01,0.16,0.0,0.15,0.0,0.05,0.23,0.06,0.01,0.16,0.03,10
132898805,0.02,0.01,0.37,0.0,0.03,0.45,0.0,0.11,0.01,0.0,0.0,0.01,0.0,0.0,0.0,5
132899381,0.02,0.0,0.0,0.0,0.0,0.34,0.0,0.09,0.07,0.03,0.22,0.0,0.0,0.0,0.22,5
132909403,0.05,0.0,0.01,0.0,0.0,0.18,0.0,0.08,0.33,0.01,0.08,0.12,0.0,0.11,0.02,8
132947657,0.29,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.01,0.02,0.31,0.0,0.0,0.04,0.04,10
132948778,0.03,0.0,0.04,0.0,0.18,0.26,0.05,0.21,0.05,0.15,0.0,0.0,0.0,0.0,0.04,5
132949483,0.14,0.0,0.12,0.0,0.0,0.16,0.0,0.18,0.23,0.0,0.0,0.0,0.0,0.0,0.17,8
133022855,0.0,0.06,0.34,0.0,0.0,0.27,0.0,0.29,0.0,0.02,0.0,0.02,0.0,0.0,0.0,2
133031828,0.0,0.0,0.03,0.0,0.0,0.52,0.0,0.26,0.12,0.0,0.0,0.0,0.0,0.07,0.0,5
133045282,0.04,0.0,0.0,0.0,0.19,0.19,0.0,0.18,0.09,0.21,0.02,0.0,0.0,0.01,0.06,9
133055729,0.0,0.18,0.04,0.0,0.0,0.11,0.0,0.48,0.0,0.0,0.05,0.0,0.0,0.09,0.05,7
133101527,0.06,0.0,0.0,0.0,0.01,0.53,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.3,0.01,5
133115145,0.07,0.11,0.0,0.0,0.0,0.18,0.0,0.14,0.03,0.14,0.0,0.02,0.01,0.21,0.08,13
133127972,0.14,0.0,0.04,0.0,0.0,0.25,0.0,0.27,0.02,0.0,0.04,0.0,0.17,0.07,0.0,7
133131914,0.25,0.0,0.0,0.0,0.14,0.23,0.0,0.14,0.0,0.17,0.03,0.0,0.0,0.0,0.04,0
133132741,0.16,0.0,0.0,0.0,0.0,0.0,0.23,0.42,0.0,0.06,0.0,0.04,0.06,0.04,0.0,7
133146988,0.15,0.0,0.0,0.0,0.01,0.16,0.04,0.43,0.0,0.09,0.0,0.0,0.0,0.04,0.08,7
133148295,0.02,0.0,0.16,0.0,0.0,0.32,0.0,0.16,0.2,0.0,0.0,0.0,0.0,0.11,0.03,5
133170676,0.03,0.0,0.07,0.0,0.0,0.15,0.0,0.24,0.0,0.01,0.0,0.0,0.52,0.0,0.0,12
133193119,0.38,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.01,0.02,0.28,0.05,0.0,0.06,0.0,0
133217805,0.34,0.0,0.11,0.0,0.0,0.24,0.0,0.13,0.0,0.06,0.12,0.0,0.0,0.0,0.0,0
133248876,0.03,0.0,0.03,0.0,0.0,0.06,0.0,0.18,0.7,0.0,0.0,0.0,0.0,0.0,0.0,8
133264005,0.33,0.01,0.01,0.02,0.0,0.14,0.0,0.35,0.04,0.03,0.0,0.0,0.07,0.0,0.01,7
133271855,0.01,0.0,0.0,0.0,0.28,0.15,0.0,0.3,0.0,0.16,0.08,0.0,0.01,0.0,0.0,7
133280193,0.02,0.02,0.02,0.0,0.0,0.69,0.0,0.05,0.01,0.04,0.1,0.0,0.0,0.0,0.05,5
133280194,0.07,0.04,0.0,0.0,0.0,0.34,0.0,0.04,0.0,0.06,0.29,0.02,0.0,0.11,0.01,5
133300271,0.1,0.0,0.0,0.0,0.0,0.09,0.0,0.25,0.0,0.0,0.0,0.0,0.23,0.21,0.11,7
133318293,0.06,0.0,0.0,0.0,0.01,0.18,0.01,0.25,0.04,0.12,0.07,0.03,0.02,0.03,0.18,7
133327220,0.09,0.09,0.0,0.0,0.0,0.17,0.0,0.11,0.0,0.25,0.02,0.0,0.13,0.15,0.0,9
133357408,0.0,0.0,0.23,0.0,0.0,0.2,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.25,0.04,7
133366846,0.33,0.0,0.03,0.0,0.01,0.03,0.0,0.07,0.0,0.21,0.01,0.01,0.27,0.02,0.0,0
133377893,0.04,0.29,0.0,0.0,0.0,0.32,0.0,0.08,0.0,0.1,0.01,0.02,0.0,0.12,0.01,5
133384027,0.0,0.0,0.05,0.02,0.0,0.39,0.0,0.01,0.01,0.04,0.42,0.05,0.0,0.0,0.0,10
133392965,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.83,0.02,0.0,0.01,0.0,0.0,0.0,8
133393329,0.18,0.0,0.01,0.0,0.17,0.12,0.0,0.04,0.03,0.25,0.17,0.0,0.0,0.0,0.02,9
133412917,0.0,0.0,0.03,0.0,0.0,0.28,0.02,0.05,0.41,0.06,0.0,0.0,0.02,0.0,0.13,8
133441742,0.0,0.01,0.01,0.0,0.02,0.44,0.0,0.09,0.08,0.01,0.1,0.13,0.01,0.06,0.05,5
133444193,0.14,0.0,0.11,0.0,0.0,0.28,0.0,0.2,0.07,0.01,0.0,0.0,0.04,0.15,0.0,5
133447888,0.04,0.0,0.27,0.0,0.0,0.34,0.0,0.07,0.0,0.0,0.27,0.0,0.0,0.0,0.0,5
133467948,0.04,0.04,0.16,0.0,0.0,0.21,0.01,0.14,0.22,0.01,0.03,0.0,0.0,0.0,0.13,8
133471084,0.0,0.0,0.01,0.0,0.01,0.34,0.0,0.16,0.37,0.01,0.0,0.0,0.0,0.0,0.1,8
133480246,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.2,0.32,0.0,0.04,0.0,0.0,0.1,0.05,8
133492792,0.21,0.15,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.25,0.02,0.03,0.06,0.0,0.05,9
133500609,0.01,0.59,0.0,0.0,0.0,0.08,0.0,0.18,0.0,0.0,0.02,0.1,0.0,0.02,0.0,1
133505372,0.08,0.0,0.0,0.0,0.0,0.21,0.0,0.16,0.01,0.09,0.37,0.0,0.0,0.08,0.0,10
133531713,0.0,0.04,0.33,0.0,0.0,0.21,0.0,0.33,0.02,0.01,0.0,0.01,0.0,0.03,0.03,2
133541913,0.0,0.0,0.01,0.0,0.0,0.34,0.0,0.08,0.3,0.0,0.03,0.05,0.0,0.07,0.13,5
133565420,0.02,0.0,0.0,0.0,0.0,0.59,0.0,0.27,0.07,0.02,0.0,0.0,0.0,0.04,0.0,5
133573852,0.01,0.02,0.0,0.0,0.01,0.27,0.0,0.07,0.12,0.04,0.29,0.0,0.0,0.17,0.0,10
133576756,0.25,0.01,0.04,0.0,0.0,0.25,0.01,0.0,0.36,0.04,0.03,0.0,0.0,0.03,0.0,8
133577394,0.02,0.0,0.43,0.0,0.0,0.24,0.0,0.22,0.02,0.01,0.0,0.0,0.0,0.0,0.07,2
133600232,0.31,0.0,0.0,0.01,0.0,0.34,0.0,0.01,0.0,0.02,0.08,0.0,0.0,0.23,0.0,5
133609811,0.38,0.0,0.03,0.0,0.0,0.11,0.0,0.23,0.1,0.0,0.04,0.0,0.0,0.04,0.05,0
133613210,0.0,0.0,0.09,0.0,0.0,0.08,0.0,0.21,0.28,0.0,0.0,0.0,0.0,0.06,0.26,8
133616680,0.0,0.0,0.06,0.0,0.2,0.0,0.0,0.36,0.0,0.27,0.1,0.0,0.0,0.0,0.0,7
133624785,0.01,0.0,0.0,0.0,0.12,0.21,0.0,0.09,0.01,0.23,0.26,0.02,0.0,0.04,0.0,10
133629485,0.01,0.0,0.0,0.0,0.0,0.42,0.0,0.01,0.37,0.0,0.08,0.0,0.0,0.0,0.11,5
133647412,0.59,0.01,0.0,0.0,0.0,0.06,0.01,0.11,0.0,0.01,0.03,0.0,0.01,0.07,0.11,0
133660421,0.0,0.01,0.0,0.0,0.16,0.05,0.0,0.43,0.06,0.17,0.04,0.09,0.0,0.0,0.0,7
133660566,0.0,0.0,0.01,0.0,0.0,0.19,0.0,0.15,0.04,0.01,0.58,0.02,0.0,0.0,0.0,10
133682472,0.0,0.0,0.22,0.0,0.0,0.27,0.0,0.08,0.15,0.0,0.0,0.0,0.0,0.01,0.26,5
133705951,0.0,0.0,0.0,0.0,0.43,0.12,0.0,0.33,0.03,0.08,0.01,0.0,0.0,0.01,0.0,4
133712030,0.01,0.0,0.0,0.0,0.0,0.45,0.0,0.15,0.02,0.17,0.07,0.04,0.02,0.08,0.0,5
133716474,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
133727250,0.0,0.0,0.0,0.0,0.53,0.2,0.0,0.07,0.0,0.17,0.01,0.0,0.0,0.02,0.0,4
133759661,0.01,0.0,0.09,0.0,0.0,0.35,0.01,0.12,0.27,0.0,0.03,0.0,0.0,0.08,0.04,5
133770472,0.01,0.0,0.0,0.0,0.0,0.51,0.0,0.12,0.07,0.01,0.0,0.0,0.0,0.01,0.25,5
133779611,0.0,0.0,0.02,0.0,0.0,0.17,0.0,0.64,0.0,0.01,0.02,0.0,0.0,0.09,0.05,7
133791391,0.11,0.0,0.0,0.0,0.04,0.26,0.0,0.03,0.06,0.34,0.07,0.02,0.0,0.07,0.0,9
133801864,0.23,0.0,0.0,0.0,0.01,0.06,0.08,0.09,0.01,0.07,0.25,0.01,0.0,0.01,0.18,10
133806788,0.0,0.0,0.0,0.0,0.44,0.16,0.0,0.12,0.04,0.11,0.09,0.0,0.0,0.03,0.0,4
133813813,0.0,0.0,0.0,0.0,0.26,0.14,0.07,0.35,0.0,0.12,0.01,0.0,0.0,0.04,0.0,7
133840271,0.01,0.0,0.0,0.0,0.02,0.23,0.0,0.09,0.02,0.02,0.33,0.02,0.01,0.11,0.14,10
133878574,0.11,0.0,0.0,0.0,0.02,0.28,0.0,0.14,0.04,0.0,0.0,0.0,0.0,0.19,0.21,5
133880402,0.0,0.08,0.0,0.0,0.0,0.09,0.02,0.03,0.01,0.56,0.0,0.1,0.0,0.0,0.11,9
133904537,0.06,0.0,0.0,0.0,0.0,0.02,0.01,0.4,0.4,0.05,0.0,0.0,0.01,0.0,0.04,7
133910567,0.16,0.0,0.0,0.0,0.0,0.22,0.0,0.24,0.05,0.0,0.22,0.0,0.0,0.0,0.1,7
133911331,0.07,0.01,0.02,0.0,0.0,0.29,0.0,0.08,0.08,0.0,0.02,0.0,0.0,0.08,0.36,14
133912768,0.06,0.01,0.08,0.0,0.0,0.09,0.0,0.24,0.43,0.01,0.0,0.0,0.0,0.04,0.04,8
133931449,0.0,0.0,0.0,0.0,0.02,0.77,0.0,0.06,0.01,0.0,0.01,0.05,0.0,0.08,0.0,5
133935309,0.0,0.01,0.0,0.03,0.0,0.41,0.0,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.23,5
133938080,0.01,0.0,0.41,0.0,0.0,0.12,0.0,0.1,0.09,0.0,0.06,0.0,0.0,0.0,0.21,2
133943630,0.09,0.0,0.04,0.0,0.0,0.14,0.01,0.14,0.52,0.0,0.03,0.0,0.0,0.0,0.04,8
133945168,0.03,0.0,0.05,0.0,0.0,0.19,0.0,0.23,0.39,0.02,0.0,0.0,0.0,0.03,0.05,8
133958495,0.16,0.0,0.25,0.0,0.0,0.29,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,5
133959056,0.03,0.25,0.16,0.0,0.0,0.34,0.01,0.06,0.03,0.0,0.0,0.05,0.02,0.02,0.04,5
133962840,0.0,0.0,0.02,0.0,0.0,0.31,0.0,0.36,0.0,0.0,0.0,0.26,0.01,0.01,0.02,7
133993633,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.45,0.32,0.0,0.0,0.0,0.0,0.0,0.06,7
134025290,0.1,0.0,0.01,0.0,0.0,0.15,0.0,0.09,0.55,0.01,0.01,0.0,0.0,0.0,0.08,8
134028433,0.11,0.0,0.0,0.0,0.01,0.26,0.0,0.14,0.46,0.0,0.01,0.0,0.0,0.01,0.0,8
134045245,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.14,0.05,0.04,0.06,0.0,0.01,0.02,0.24,5
134046652,0.0,0.0,0.03,0.0,0.03,0.12,0.0,0.56,0.02,0.08,0.0,0.0,0.03,0.0,0.12,7
134047356,0.0,0.03,0.0,0.0,0.11,0.0,0.04,0.27,0.0,0.54,0.0,0.0,0.0,0.0,0.0,9
134063658,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.41,0.5,0.0,0.0,0.01,0.0,0.02,0.0,8
134069251,0.01,0.0,0.12,0.01,0.0,0.21,0.0,0.23,0.26,0.0,0.0,0.0,0.0,0.03,0.13,8
134071318,0.0,0.07,0.0,0.0,0.0,0.35,0.0,0.29,0.0,0.02,0.14,0.13,0.0,0.0,0.0,5
134080201,0.1,0.09,0.0,0.0,0.0,0.18,0.0,0.13,0.0,0.09,0.08,0.05,0.08,0.19,0.02,13
134092050,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.45,0.15,0.0,0.01,0.18,0.0,0.0,0.0,7
134127229,0.01,0.0,0.18,0.01,0.0,0.33,0.0,0.15,0.24,0.01,0.0,0.0,0.0,0.02,0.03,5
134129457,0.0,0.0,0.0,0.0,0.08,0.33,0.0,0.35,0.0,0.02,0.0,0.0,0.0,0.05,0.18,7
134166228,0.0,0.05,0.01,0.0,0.0,0.65,0.0,0.12,0.01,0.02,0.0,0.02,0.0,0.12,0.01,5
134339865,0.01,0.15,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.02,0.41,0.22,0.01,0.0,0.02,10
135505367,0.14,0.01,0.01,0.01,0.15,0.13,0.19,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.01,9
135562163,0.0,0.02,0.0,0.0,0.08,0.14,0.0,0.33,0.0,0.15,0.08,0.13,0.0,0.08,0.0,7
135562191,0.19,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.22,0.05,0.01,0.0,0.01,0.1,0.21,8
135562239,0.12,0.0,0.0,0.11,0.0,0.08,0.0,0.4,0.0,0.0,0.0,0.02,0.0,0.24,0.02,7
135563393,0.01,0.01,0.0,0.0,0.02,0.34,0.01,0.05,0.01,0.0,0.39,0.17,0.0,0.0,0.0,10
135563422,0.05,0.07,0.0,0.0,0.0,0.39,0.0,0.04,0.0,0.08,0.11,0.06,0.02,0.17,0.01,5
135564115,0.31,0.0,0.01,0.0,0.0,0.03,0.0,0.07,0.4,0.0,0.01,0.0,0.0,0.08,0.09,8
135591750,0.09,0.0,0.06,0.0,0.0,0.19,0.0,0.13,0.34,0.04,0.01,0.0,0.02,0.0,0.13,8
135596792,0.12,0.0,0.05,0.0,0.0,0.15,0.0,0.09,0.45,0.0,0.01,0.0,0.02,0.03,0.07,8
135602319,0.02,0.07,0.0,0.0,0.0,0.21,0.0,0.05,0.0,0.36,0.02,0.07,0.0,0.16,0.03,9
135612621,0.11,0.0,0.07,0.0,0.04,0.13,0.0,0.27,0.01,0.17,0.18,0.04,0.0,0.0,0.0,7
135613797,0.0,0.0,0.0,0.0,0.14,0.11,0.0,0.16,0.01,0.33,0.18,0.0,0.0,0.05,0.01,9
135618593,0.12,0.0,0.05,0.0,0.0,0.21,0.0,0.15,0.0,0.0,0.21,0.0,0.01,0.1,0.14,5
135628475,0.0,0.0,0.04,0.0,0.02,0.1,0.0,0.07,0.08,0.0,0.48,0.2,0.01,0.0,0.01,10
135631502,0.07,0.0,0.01,0.0,0.0,0.16,0.0,0.14,0.32,0.01,0.03,0.05,0.0,0.11,0.1,8
135641857,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.27,0.0,0.28,0.03,0.0,0.0,0.0,0.24,9
135644916,0.0,0.01,0.0,0.0,0.29,0.14,0.0,0.1,0.02,0.3,0.06,0.0,0.0,0.07,0.0,9
135660870,0.05,0.05,0.0,0.0,0.01,0.32,0.0,0.19,0.0,0.17,0.1,0.02,0.0,0.08,0.0,5
135661832,0.01,0.11,0.0,0.0,0.0,0.22,0.0,0.12,0.04,0.06,0.14,0.03,0.0,0.18,0.09,5
135661935,0.0,0.01,0.0,0.0,0.05,0.48,0.0,0.19,0.0,0.12,0.07,0.03,0.0,0.05,0.0,5
136006960,0.0,0.0,0.03,0.01,0.0,0.62,0.0,0.0,0.14,0.0,0.1,0.0,0.1,0.01,0.0,5
136013760,0.14,0.02,0.05,0.0,0.08,0.07,0.0,0.14,0.03,0.28,0.03,0.0,0.0,0.0,0.17,9
136015256,0.02,0.0,0.05,0.0,0.0,0.16,0.01,0.39,0.24,0.0,0.04,0.01,0.0,0.0,0.09,7
136089816,0.0,0.0,0.15,0.0,0.0,0.0,0.03,0.25,0.1,0.0,0.06,0.02,0.0,0.0,0.39,14
136119036,0.0,0.0,0.0,0.02,0.0,0.1,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.15,8
136160130,0.0,0.0,0.23,0.01,0.01,0.56,0.0,0.09,0.02,0.0,0.06,0.0,0.0,0.0,0.01,5
136161225,0.01,0.0,0.0,0.0,0.13,0.2,0.0,0.58,0.0,0.08,0.01,0.0,0.0,0.0,0.0,7
136188433,0.33,0.0,0.0,0.0,0.0,0.11,0.0,0.06,0.02,0.07,0.02,0.03,0.0,0.06,0.29,0
136213516,0.04,0.0,0.0,0.0,0.03,0.17,0.0,0.08,0.0,0.01,0.58,0.01,0.0,0.06,0.01,10
141260763,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.73,0.17,0.0,0.0,0.0,0.0,0.0,0.01,7
141609484,0.03,0.17,0.09,0.0,0.02,0.48,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.01,0.03,5
141703503,0.0,0.0,0.02,0.0,0.01,0.26,0.0,0.55,0.0,0.06,0.0,0.0,0.0,0.01,0.09,7
141751086,0.0,0.11,0.0,0.0,0.0,0.26,0.0,0.2,0.0,0.16,0.0,0.0,0.01,0.23,0.03,5
141816385,0.01,0.01,0.0,0.0,0.02,0.42,0.0,0.02,0.29,0.02,0.0,0.0,0.01,0.09,0.12,5
141823155,0.0,0.01,0.01,0.0,0.01,0.1,0.0,0.73,0.05,0.0,0.0,0.0,0.03,0.0,0.07,7
141827972,0.0,0.03,0.03,0.0,0.0,0.2,0.38,0.11,0.02,0.0,0.0,0.08,0.07,0.0,0.08,6
141862549,0.22,0.02,0.01,0.01,0.0,0.07,0.04,0.17,0.06,0.02,0.09,0.18,0.01,0.01,0.11,0
141880905,0.0,0.02,0.0,0.0,0.0,0.15,0.0,0.45,0.05,0.02,0.03,0.11,0.08,0.04,0.06,7
142007220,0.03,0.01,0.01,0.01,0.03,0.52,0.0,0.1,0.0,0.0,0.24,0.01,0.01,0.0,0.03,5
150547374,0.21,0.0,0.0,0.0,0.0,0.11,0.0,0.35,0.0,0.03,0.0,0.07,0.12,0.09,0.01,7
160743047,0.03,0.03,0.0,0.0,0.0,0.06,0.42,0.32,0.0,0.02,0.04,0.0,0.0,0.07,0.0,6
160743965,0.54,0.0,0.03,0.0,0.0,0.0,0.0,0.23,0.05,0.03,0.01,0.05,0.03,0.0,0.04,0
160772743,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.19,0.01,0.0,0.0,0.0,0.27,0.05,0
161015782,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.04,0.05,0.0,0.0,0.09,0.57,0.06,13
166076384,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.08,0.0,0.0,0.32,0.28,13
200031928,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.27,0.07,0.0,0.16,0.03,0.0,0.07,0.0,5
200049703,0.0,0.0,0.0,0.0,0.0,0.56,0.01,0.3,0.0,0.02,0.05,0.04,0.0,0.0,0.02,5
200103575,0.04,0.01,0.0,0.0,0.0,0.11,0.01,0.54,0.01,0.08,0.08,0.02,0.07,0.0,0.03,7
200106847,0.08,0.0,0.01,0.0,0.0,0.19,0.0,0.01,0.06,0.03,0.0,0.02,0.19,0.04,0.37,14
200205035,0.13,0.0,0.02,0.0,0.16,0.18,0.0,0.2,0.0,0.29,0.0,0.0,0.0,0.0,0.02,9
200234163,0.15,0.0,0.0,0.0,0.01,0.06,0.0,0.22,0.0,0.24,0.01,0.0,0.0,0.19,0.12,9
200345249,0.0,0.36,0.01,0.0,0.01,0.29,0.0,0.23,0.0,0.0,0.0,0.08,0.0,0.0,0.01,1
200351801,0.01,0.01,0.0,0.0,0.0,0.75,0.0,0.02,0.0,0.0,0.0,0.19,0.0,0.0,0.02,5
200407083,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.2,0.0,0.02,0.0,0.0,0.01,0.19,0.04,5
200413676,0.01,0.0,0.0,0.0,0.01,0.1,0.0,0.59,0.0,0.21,0.01,0.0,0.0,0.05,0.0,7
200443243,0.05,0.02,0.0,0.0,0.01,0.12,0.01,0.11,0.0,0.51,0.03,0.03,0.0,0.03,0.08,9
200471604,0.25,0.12,0.0,0.0,0.0,0.14,0.0,0.07,0.0,0.34,0.0,0.0,0.0,0.08,0.0,9
200583415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7
200813566,0.0,0.0,0.0,0.0,0.05,0.64,0.0,0.19,0.0,0.08,0.03,0.0,0.0,0.02,0.0,5
200927912,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.18,0.17,0.0,0.21,0.0,0.0,0.0,0.0,5
200943038,0.45,0.03,0.0,0.0,0.0,0.08,0.0,0.22,0.07,0.0,0.0,0.0,0.03,0.06,0.06,0
201168284,0.16,0.02,0.0,0.0,0.0,0.25,0.0,0.19,0.02,0.07,0.01,0.07,0.0,0.09,0.11,5
201173824,0.0,0.0,0.01,0.0,0.4,0.06,0.0,0.26,0.0,0.08,0.02,0.03,0.01,0.03,0.11,4
201308560,0.0,0.0,0.0,0.0,0.02,0.45,0.0,0.03,0.35,0.0,0.0,0.0,0.0,0.13,0.02,5
